Sonde Company Name,Hydrolab
Sensor Model Number,Quanta
Sensor Version,3.1
Sensor Serial Number,ZQT00034
Date,6/9/2017 1:04:58 PM
Time (s),Temperature,pH,Specific Conductance,Salinity,DO % saturation,DO,ORP,depth,battery
348.509,24.050,4.230,0.000,0.010,49.500,3.470,435.000,9.999,12.100
349.583,24.050,4.230,0.000,0.010,49.500,3.470,435.000,9.999,12.100
350.657,24.050,4.230,0.000,0.010,49.500,3.470,435.000,9.999,12.100
351.656,24.050,4.230,0.000,0.010,49.200,3.450,435.000,9.999,12.000
352.655,24.050,4.230,0.000,0.010,49.200,3.450,435.000,9.999,12.000
353.654,24.050,4.230,0.000,0.010,49.200,3.450,435.000,9.999,12.000
354.729,24.050,4.230,0.000,0.010,49.200,3.450,435.000,9.999,12.000
355.728,24.050,4.230,0.000,0.010,49.200,3.450,435.000,9.999,12.000
356.802,24.050,4.230,0.000,0.010,49.200,3.430,435.000,9.999,12.100
357.801,24.050,4.230,0.000,0.010,48.900,3.430,435.000,9.999,12.100
358.800,24.050,4.230,0.000,0.010,48.900,3.430,435.000,9.999,12.100
359.798,24.050,4.230,0.000,0.010,48.900,3.430,435.000,9.999,12.100
360.872,24.050,4.230,0.000,0.010,48.900,3.430,435.000,9.999,12.100
361.871,24.050,4.230,0.000,0.010,48.900,3.430,435.000,9.999,12.100
362.870,24.050,4.230,0.000,0.010,48.600,3.410,436.000,9.999,12.100
363.869,24.050,4.230,0.000,0.010,48.600,3.410,436.000,9.999,12.100
364.867,24.050,4.230,0.000,0.010,48.600,3.410,436.000,9.999,12.100
365.941,24.050,4.230,0.000,0.010,48.600,3.410,436.000,9.999,12.100
366.940,24.050,4.230,0.000,0.010,48.600,3.410,436.000,9.999,12.100
367.939,24.050,4.230,0.000,0.010,48.600,3.390,436.000,9.999,12.100
368.938,24.050,4.230,0.000,0.010,48.300,3.390,436.000,9.999,12.100
369.937,24.050,4.230,0.000,0.010,48.300,3.390,436.000,9.999,12.100
370.936,24.050,4.230,0.000,0.010,48.300,3.390,436.000,9.999,12.100
372.011,24.050,4.230,0.000,0.010,48.300,3.390,436.000,9.999,12.100
373.010,24.050,4.230,0.000,0.010,48.300,3.390,436.000,9.999,12.100
374.009,24.050,4.230,0.000,0.010,48.100,3.370,436.000,9.999,12.100
375.007,24.050,4.230,0.000,0.010,48.100,3.370,436.000,9.999,12.100
376.006,24.050,4.230,0.000,0.010,48.100,3.370,436.000,9.999,12.100
377.079,24.050,4.230,0.000,0.010,48.100,3.370,436.000,9.999,12.100
378.078,24.050,4.230,0.000,0.010,48.100,3.370,436.000,9.999,12.100
379.077,24.050,4.230,0.000,0.010,48.100,3.350,436.000,9.999,12.100
380.076,24.050,4.230,0.000,0.010,47.800,3.350,436.000,9.999,12.100
381.076,24.050,4.230,0.000,0.010,47.800,3.350,436.000,9.999,12.100
382.074,24.050,4.230,0.000,0.010,47.800,3.350,436.000,9.999,12.100
383.149,24.050,4.230,0.000,0.010,47.800,3.350,436.000,9.999,12.100
384.222,24.050,4.230,0.000,0.010,47.800,3.350,436.000,9.999,12.100
385.221,24.050,4.230,0.000,0.010,47.600,3.340,435.000,9.999,12.100
386.153,24.050,4.230,0.000,0.010,47.600,3.340,435.000,9.999,12.100
387.152,24.050,4.230,0.000,0.010,47.600,3.340,435.000,9.999,12.100
388.226,24.050,4.230,0.000,0.010,47.600,3.340,435.000,9.999,12.100
389.224,24.050,4.230,0.000,0.010,47.600,3.340,435.000,9.999,12.100
390.224,24.050,4.230,0.000,0.010,47.600,3.320,435.000,9.999,12.100
391.156,24.050,4.230,0.000,0.010,47.300,3.320,435.000,9.999,12.100
392.156,24.050,4.230,0.000,0.010,47.300,3.320,435.000,9.999,12.100
393.154,24.050,4.230,0.000,0.010,47.300,3.320,435.000,9.999,12.100
394.228,24.050,4.230,0.000,0.010,47.300,3.320,435.000,9.999,12.100
395.226,24.050,4.230,0.000,0.010,47.300,3.320,435.000,9.999,12.100
396.225,24.050,4.230,0.000,0.010,47.100,3.300,435.000,9.999,12.100
397.157,24.050,4.230,0.000,0.010,47.100,3.300,435.000,9.999,12.100
398.156,24.050,4.230,0.000,0.010,47.100,3.300,435.000,9.999,12.100
399.230,24.050,4.230,0.000,0.010,47.100,3.300,435.000,9.999,12.100
400.229,24.050,4.230,0.000,0.010,47.100,3.300,435.000,9.999,12.100
401.228,24.050,4.230,0.000,0.010,47.100,3.290,435.000,9.999,12.100
402.226,24.050,4.230,0.000,0.010,46.900,3.290,435.000,9.999,12.100
403.159,24.050,4.230,0.000,0.010,46.900,3.290,435.000,9.999,12.100
404.158,24.050,4.230,0.000,0.010,46.900,3.290,435.000,9.999,12.100
405.231,24.050,4.230,0.000,0.010,46.900,3.290,435.000,9.999,12.100
406.305,24.050,4.230,0.000,0.010,46.900,3.290,435.000,9.999,12.100
407.305,24.050,4.230,0.000,0.010,46.700,3.270,436.000,9.999,12.000
408.307,24.050,4.230,0.000,0.010,46.700,3.270,436.000,9.999,12.000
409.305,24.050,4.230,0.000,0.010,46.700,3.270,436.000,9.999,12.000
410.379,24.050,4.230,0.000,0.010,46.700,3.270,436.000,9.999,12.000
411.378,24.050,4.230,0.000,0.010,46.700,3.270,436.000,9.999,12.000
412.377,24.050,4.230,0.000,0.010,46.700,3.260,436.000,9.999,12.100
413.376,24.050,4.230,0.000,0.010,46.500,3.260,436.000,9.999,12.100
414.375,24.050,4.230,0.000,0.010,46.500,3.260,436.000,9.999,12.100
415.373,24.050,4.230,0.000,0.010,46.500,3.260,436.000,9.999,12.100
416.448,24.050,4.230,0.000,0.010,46.500,3.260,436.000,9.999,12.100
417.446,24.050,4.230,0.000,0.010,46.500,3.260,436.000,9.999,12.100
418.446,24.050,4.230,0.000,0.010,46.300,3.250,436.000,9.999,12.100
419.446,24.050,4.230,0.000,0.010,46.300,3.250,436.000,9.999,12.100
420.444,24.050,4.230,0.000,0.010,46.300,3.250,436.000,9.999,12.100
421.519,24.050,4.230,0.000,0.010,46.300,3.250,436.000,9.999,12.100
422.518,24.050,4.230,0.000,0.010,46.300,3.250,436.000,9.999,12.100
423.517,24.050,4.230,0.000,0.010,46.300,3.230,436.000,9.999,12.100
424.517,24.050,4.230,0.000,0.010,46.100,3.230,436.000,9.999,12.100
425.516,24.050,4.230,0.000,0.010,46.100,3.230,436.000,9.999,12.100
426.515,24.050,4.230,0.000,0.010,46.100,3.230,436.000,9.999,12.100
427.589,24.050,4.230,0.000,0.010,46.100,3.230,436.000,9.999,12.100
428.588,24.050,4.230,0.000,0.010,46.100,3.230,436.000,9.999,12.100
429.586,24.050,4.230,0.000,0.010,45.900,3.220,436.000,9.999,12.000
430.585,24.050,4.230,0.000,0.010,45.900,3.220,436.000,9.999,12.000
431.584,24.050,4.230,0.000,0.010,45.900,3.220,436.000,9.999,12.000
432.657,24.050,4.230,0.000,0.010,45.900,3.220,436.000,9.999,12.000
433.656,24.050,4.230,0.000,0.010,45.900,3.220,436.000,9.999,12.000
434.730,24.050,4.230,0.000,0.010,45.900,3.210,436.000,9.999,12.000
435.729,24.050,4.230,0.000,0.010,45.800,3.210,436.000,9.999,12.000
436.728,24.050,4.230,0.000,0.010,45.800,3.210,436.000,9.999,12.000
437.726,24.050,4.230,0.000,0.010,45.800,3.210,436.000,9.999,12.000
438.799,24.050,4.230,0.000,0.010,45.800,3.210,436.000,9.999,12.000
439.799,24.050,4.230,0.000,0.010,45.800,3.210,436.000,9.999,12.000
440.797,24.050,4.230,0.000,0.010,45.600,3.200,436.000,9.999,12.100
441.730,24.050,4.230,0.000,0.010,45.600,3.200,436.000,9.999,12.100
442.729,24.050,4.230,0.000,0.010,45.600,3.200,436.000,9.999,12.100
443.803,24.050,4.230,0.000,0.010,45.600,3.200,436.000,9.999,12.100
444.802,24.050,4.230,0.000,0.010,45.600,3.200,436.000,9.999,12.100
445.800,24.050,4.230,0.000,0.010,45.600,3.190,436.000,9.999,12.100
446.799,24.050,4.230,0.000,0.010,45.500,3.190,436.000,9.999,12.100
447.799,24.050,4.230,0.000,0.010,45.500,3.190,436.000,9.999,12.100
448.797,24.050,4.230,0.000,0.010,45.500,3.190,436.000,9.999,12.100
449.871,24.050,4.230,0.000,0.010,45.500,3.190,436.000,9.999,12.100
450.946,24.050,4.230,0.000,0.010,45.500,3.190,436.000,9.999,12.100
451.945,24.050,4.230,0.000,0.010,45.300,3.180,436.000,9.999,12.100
452.943,24.050,4.230,0.000,0.010,45.300,3.180,436.000,9.999,12.100
453.942,24.050,4.230,0.000,0.010,45.300,3.180,436.000,9.999,12.100
455.015,24.050,4.230,0.000,0.010,45.300,3.180,436.000,9.999,12.100
456.014,24.050,4.230,0.000,0.010,45.300,3.180,436.000,9.999,12.100
457.013,24.050,4.230,0.000,0.010,45.300,3.170,436.000,9.999,12.100
458.012,24.050,4.230,0.000,0.010,45.200,3.170,436.000,9.999,12.100
459.011,24.050,4.230,0.000,0.010,45.200,3.170,436.000,9.999,12.100
460.012,24.050,4.230,0.000,0.010,45.200,3.170,436.000,9.999,12.100
461.086,24.050,4.230,0.000,0.010,45.200,3.170,436.000,9.999,12.100
462.160,24.050,4.230,0.000,0.010,45.200,3.170,436.000,9.999,12.100
463.159,24.050,4.230,0.000,0.010,45.000,3.160,436.000,9.999,12.100
464.158,24.050,4.230,0.000,0.010,45.000,3.160,436.000,9.999,12.100
465.157,24.050,4.230,0.000,0.010,45.000,3.160,436.000,9.999,12.100
466.231,24.050,4.230,0.000,0.010,45.000,3.160,436.000,9.999,12.100
467.229,24.050,4.230,0.000,0.010,45.000,3.160,436.000,9.999,12.100
468.303,24.050,4.230,0.000,0.010,45.000,3.150,436.000,9.999,12.000
469.302,24.050,4.230,0.000,0.010,44.900,3.150,436.000,9.999,12.000
470.300,24.050,4.230,0.000,0.010,44.900,3.150,436.000,9.999,12.000
471.300,24.050,4.230,0.000,0.010,44.900,3.150,436.000,9.999,12.000
472.373,24.050,4.230,0.000,0.010,44.900,3.150,436.000,9.999,12.000
473.447,24.050,4.230,0.000,0.010,44.900,3.150,436.000,9.999,12.000
474.445,24.050,4.230,0.000,0.010,44.800,3.140,436.000,9.999,12.100
475.377,24.050,4.230,0.000,0.010,44.800,3.140,436.000,9.999,12.100
476.376,24.050,4.230,0.000,0.010,44.800,3.140,436.000,9.999,12.100
477.451,24.050,4.230,0.000,0.010,44.800,3.140,436.000,9.999,12.100
478.450,24.050,4.230,0.000,0.010,44.800,3.140,436.000,9.999,12.100
479.523,24.050,4.230,0.000,0.010,44.800,3.130,436.000,9.999,12.100
480.523,24.050,4.230,0.000,0.010,44.700,3.130,436.000,9.999,12.100
481.521,24.050,4.230,0.000,0.010,44.700,3.130,436.000,9.999,12.100
482.519,24.050,4.230,0.000,0.010,44.700,3.130,436.000,9.999,12.100
483.593,24.050,4.230,0.000,0.010,44.700,3.130,436.000,9.999,12.100
484.592,24.050,4.230,0.000,0.010,44.700,3.130,436.000,9.999,12.100
485.591,24.050,4.230,0.000,0.010,44.500,3.130,436.000,9.999,12.100
486.590,24.050,4.230,0.000,0.010,44.500,3.130,436.000,9.999,12.100
487.588,24.050,4.230,0.000,0.010,44.500,3.130,436.000,9.999,12.100
488.663,24.050,4.230,0.000,0.010,44.500,3.130,436.000,9.999,12.100
489.661,24.050,4.230,0.000,0.010,44.500,3.130,436.000,9.999,12.100
490.661,24.050,4.230,0.000,0.010,44.500,3.120,436.000,9.999,12.100
491.659,24.040,4.230,0.000,0.010,44.500,3.120,436.000,9.999,12.100
492.658,24.040,4.230,0.000,0.010,44.500,3.120,436.000,9.999,12.100
493.658,24.040,4.230,0.000,0.010,44.500,3.120,436.000,9.999,12.100
494.732,24.040,4.230,0.000,0.010,44.500,3.120,436.000,9.999,12.100
495.731,24.040,4.230,0.000,0.010,44.500,3.120,436.000,9.999,12.100
496.730,24.050,4.230,0.000,0.010,44.400,3.110,436.000,9.999,12.100
497.729,24.050,4.230,0.000,0.010,44.400,3.110,436.000,9.999,12.100
498.662,24.050,4.230,0.000,0.010,44.400,3.110,436.000,9.999,12.100
499.735,24.050,4.230,0.000,0.010,44.400,3.110,436.000,9.999,12.100
500.734,24.050,4.230,0.000,0.010,44.400,3.110,436.000,9.999,12.100
501.732,24.050,4.230,0.000,0.010,44.400,3.110,436.000,9.999,12.100
502.731,24.050,4.230,0.000,0.010,44.300,3.110,436.000,9.999,12.100
503.730,24.050,4.230,0.000,0.010,44.300,3.110,436.000,9.999,12.100
504.728,24.050,4.230,0.000,0.010,44.300,3.110,436.000,9.999,12.100
505.727,24.050,4.230,0.000,0.010,44.300,3.110,436.000,9.999,12.100
506.727,24.050,4.230,0.000,0.010,44.300,3.110,436.000,9.999,12.100
507.725,24.040,4.230,0.000,0.010,44.200,3.100,436.000,9.999,12.100
508.724,24.040,4.230,0.000,0.010,44.200,3.100,436.000,9.999,12.100
509.724,24.040,4.230,0.000,0.010,44.200,3.100,436.000,9.999,12.100
510.731,24.040,4.230,0.000,0.010,44.200,3.100,436.000,9.999,12.100
511.731,24.040,4.230,0.000,0.010,44.200,3.100,436.000,9.999,12.100
512.804,24.040,4.230,0.000,0.010,44.200,3.100,436.000,9.999,12.100
513.802,24.040,4.230,0.000,0.010,44.100,3.100,436.000,9.999,12.100
514.735,24.040,4.230,0.000,0.010,44.100,3.100,436.000,9.999,12.100
515.734,24.040,4.230,0.000,0.010,44.100,3.100,436.000,9.999,12.100
516.807,24.040,4.230,0.000,0.010,44.100,3.100,436.000,9.999,12.100
517.806,24.040,4.230,0.000,0.010,44.100,3.100,436.000,9.999,12.100
518.805,24.050,4.230,0.000,0.010,44.100,3.090,436.000,9.999,12.000
519.738,24.050,4.230,0.000,0.010,44.100,3.090,436.000,9.999,12.000
520.737,24.050,4.230,0.000,0.010,44.100,3.090,436.000,9.999,12.000
521.812,24.050,4.230,0.000,0.010,44.100,3.090,436.000,9.999,12.000
522.810,24.050,4.230,0.000,0.010,44.100,3.090,436.000,9.999,12.000
523.808,24.050,4.230,0.000,0.010,44.100,3.090,436.000,9.999,12.100
524.808,24.050,4.230,0.000,0.010,44.000,3.090,436.000,9.999,12.100
525.806,24.050,4.230,0.000,0.010,44.000,3.090,436.000,9.999,12.100
526.805,24.050,4.230,0.000,0.010,44.000,3.090,436.000,9.999,12.100
527.879,24.050,4.230,0.000,0.010,44.000,3.090,436.000,9.999,12.100
528.878,24.050,4.230,0.000,0.010,44.000,3.090,436.000,9.999,12.100
529.878,24.040,4.240,0.000,0.010,43.900,3.080,436.000,9.999,12.100
530.876,24.040,4.240,0.000,0.010,43.900,3.080,436.000,9.999,12.100
531.875,24.040,4.240,0.000,0.010,43.900,3.080,436.000,9.999,12.100
532.949,24.040,4.240,0.000,0.010,43.900,3.080,436.000,9.999,12.100
533.948,24.040,4.240,0.000,0.010,43.900,3.080,436.000,9.999,12.100
534.946,24.040,4.240,0.000,0.010,43.900,3.070,436.000,9.999,12.000
535.945,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.000
536.944,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.000
537.942,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.000
539.016,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.000
540.015,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.000
541.014,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.100
542.013,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.100
543.012,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.100
544.086,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.100
545.085,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.100
546.083,24.050,4.240,0.000,0.010,43.800,3.070,436.000,9.999,12.100
547.083,24.040,4.240,0.000,0.010,43.700,3.070,436.000,9.999,12.100
548.082,24.040,4.240,0.000,0.010,43.700,3.070,436.000,9.999,12.100
549.080,24.040,4.240,0.000,0.010,43.700,3.070,436.000,9.999,12.100
550.154,24.040,4.240,0.000,0.010,43.700,3.070,436.000,9.999,12.100
551.153,24.040,4.240,0.000,0.010,43.700,3.070,436.000,9.999,12.100
552.153,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
553.151,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
554.149,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
555.223,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
556.222,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
557.221,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
558.221,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
559.219,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
560.218,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
561.292,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
562.291,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
563.290,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
564.290,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
565.288,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
566.362,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
567.360,24.040,4.240,0.000,0.010,43.600,3.060,436.000,9.999,12.100
568.434,24.040,4.240,0.000,0.010,43.600,3.050,436.000,9.999,12.100
569.433,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
570.432,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
571.430,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
572.504,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
573.503,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
574.502,23.830,4.220,0.000,0.010,43.600,3.070,437.000,9.999,12.100
575.500,23.830,4.220,0.000,0.010,43.600,3.070,437.000,9.999,12.100
576.499,23.830,4.220,0.000,0.010,43.600,3.070,437.000,9.999,12.100
577.572,23.830,4.220,0.000,0.010,43.600,3.070,437.000,9.999,12.100
578.571,23.830,4.220,0.000,0.010,43.600,3.070,437.000,9.999,12.100
579.645,23.830,4.220,0.000,0.010,43.600,3.060,436.000,9.999,12.100
580.643,24.040,4.240,0.000,0.010,43.500,3.060,436.000,9.999,12.100
581.644,24.040,4.240,0.000,0.010,43.500,3.060,436.000,9.999,12.100
582.642,24.040,4.240,0.000,0.010,43.500,3.060,436.000,9.999,12.100
583.715,24.040,4.240,0.000,0.010,43.500,3.060,436.000,9.999,12.100
584.789,24.040,4.240,0.000,0.010,43.500,3.060,436.000,9.999,12.100
585.788,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
586.787,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
587.785,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
588.859,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
589.858,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
590.856,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
591.855,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
592.854,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
593.853,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
594.851,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
595.850,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
596.849,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
597.847,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
598.846,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
599.921,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
600.919,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.000
601.994,24.040,4.240,0.000,0.010,43.500,3.050,436.000,9.999,12.100
602.992,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
603.991,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
604.989,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
605.988,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
606.987,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
607.985,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
608.984,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
609.983,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
611.056,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
612.055,24.040,4.240,0.000,0.010,43.400,3.050,436.000,9.999,12.100
613.129,24.040,4.240,0.000,0.010,43.400,3.040,436.000,9.999,12.100
614.128,24.040,4.240,0.000,0.010,43.400,3.040,436.000,9.999,12.100
615.126,24.040,4.240,0.000,0.010,43.400,3.040,436.000,9.999,12.100
616.125,24.040,4.240,0.000,0.010,43.400,3.040,436.000,9.999,12.100
617.199,24.040,4.240,0.000,0.010,43.400,3.040,436.000,9.999,12.100
618.198,24.040,4.240,0.000,0.010,43.400,3.040,436.000,9.999,12.100
619.197,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
620.195,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
621.194,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
622.268,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
623.267,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
624.340,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
625.339,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
626.337,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
627.335,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
628.409,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
629.408,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
630.406,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.000
631.405,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.000
632.404,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.000
633.477,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.000
634.477,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.000
635.476,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
636.474,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
637.473,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
638.473,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
639.546,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
640.545,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
641.543,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
642.542,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
643.541,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
644.615,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
645.613,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
646.612,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
647.610,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
648.609,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
649.608,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
650.681,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
651.681,24.040,4.240,0.000,0.010,43.300,3.040,436.000,9.999,12.100
652.680,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.000
653.678,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.000
654.677,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.000
655.751,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.000
656.749,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.000
657.749,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
658.747,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
659.746,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
660.745,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
661.818,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
662.816,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
663.815,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
664.814,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
665.813,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
666.887,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
667.886,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
668.885,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
669.884,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
670.882,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
671.881,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
672.954,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
674.028,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
675.027,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
676.026,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
676.958,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
678.032,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
679.030,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
680.029,24.040,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
680.961,24.030,4.240,0.000,0.010,43.200,3.030,436.000,9.999,12.100
